"Ranking","Team","Rating"
1," Gonzaga",5.16439477897217
2," West_Virginia",4.33336333481289
3," Villanova",4.31698236092266
4," North_Carolina",4.21327088168853
5," Kentucky",4.03580496233308
6," Louisville",3.8812041609474
7," Kansas",3.73459556159848
8," Florida",3.68910953559776
9," Virginia",3.58809690768854
10," Purdue",3.45595555097473
11," UCLA",3.39328300496615
12," Wichita_St",3.36393232218309
13," Baylor",3.35149078535909
14," Duke",3.31354513580909
15," Florida_St",3.28563259210009
16," SMU",2.99606382387054
17," Oregon",2.90434237903735
18," Wisconsin",2.89279795738517
19," Butler",2.88092873259531
20," Oklahoma_St",2.85146245984524
21," Iowa_St",2.85005819017354
22," Notre_Dame",2.83547723157817
23," Cincinnati",2.77324453856655
24," Michigan",2.72462564305876
25," Creighton",2.63941646045644
26," Arizona",2.59369444633355
27," Marquette",2.46678830500528
28," Minnesota",2.36154993264625
29," St_Mary's_CA",2.35956020890671
30," Miami_FL",2.34253718845231
31," South_Carolina",2.30928938635852
32," Kansas_St",2.27535094758551
33," Northwestern",2.25682214825065
34," Texas_Tech",2.21728118778705
35," Wake_Forest",2.21306295081006
36," Indiana",2.19845102505915
37," Maryland",2.11650493107815
38," Syracuse",2.09850778442616
39," Virginia_Tech",2.04663029231059
40," Vanderbilt",2.0427876378152
41," Clemson",2.03484263803966
42," Michigan_St",2.02484678992165
43," Xavier",2.01185639936792
44," TCU",1.99787188056571
45," Providence",1.9790505040638
46," Arkansas",1.93246434473151
47," Dayton",1.85914285744565
48," Seton_Hall",1.85098237055825
49," Ohio_St",1.822434114318
50," Oklahoma",1.80246566526323
51," Tennessee",1.79103942429878
52," VA_Commonwealth",1.78974847577532
53," Pittsburgh",1.78668409555057
54," Georgetown",1.77482020652491
55," Georgia",1.773592395305
56," Iowa",1.7456031471766
57," BYU",1.73343493450657
58," Texas",1.73001820191697
59," Utah",1.72075568042243
60," Houston",1.71793165888488
61," Rhode_Island",1.70336487565428
62," Texas_A&M",1.68150264828306
63," California",1.64231711706639
64," Illinois",1.62661040585757
65," Alabama",1.60397320525155
66," USC",1.60053776303537
67," Georgia_Tech",1.58891374579943
68," Illinois_St",1.56359347470798
69," MTSU",1.54626312134504
70," Mississippi",1.54246834530654
71," UCF",1.53635746363606
72," Penn_St",1.49011976602015
73," Nevada",1.48171328641676
74," St_John's",1.45498207399913
75," Colorado",1.44667576676467
76," Memphis",1.40636871491991
77," UNC_Wilmington",1.35304004358869
78," Auburn",1.34354071617971
79," Temple",1.3344451122787
80," Nebraska",1.3253811815225
81," ETSU",1.29809205432386
82," Mississippi_St",1.27782925572875
83," NC_State",1.26817790837797
84," Connecticut",1.22589856323204
85," Richmond",1.22129915473229
86," Davidson",1.19455405255045
87," Vermont",1.19244945101069
88," St_Bonaventure",1.18580334807585
89," Col_Charleston",1.16531023515426
90," Monmouth_NJ",1.16008960286228
91," Stanford",1.15964465060259
92," Bucknell",1.15701179161886
93," San_Diego_St",1.15514124890534
94," UT_Arlington",1.15059310140941
95," Boise_St",1.11452442807471
96," Louisiana_Tech",1.10969088401027
97," Boston_College",1.10683258540955
98," G_Washington",1.09284248900293
99," Valparaiso",1.0824134244973
100," Colorado_St",1.06969254792339
101," Oakland",1.05817245373398
102," Rutgers",1.04896436434979
103," Loyola-Chicago",1.04154707718312
104," George_Mason",1.04005804380856
105," Fresno_St",1.02355300961994
106," Old_Dominion",1.02173850613114
107," DePaul",1.01451399498057
108," San_Francisco",1.01442908772571
109," Massachusetts",1.00701712428154
110," Towson",1.00497006375363
111," Akron",0.994097495789759
112," Arizona_St",0.9903804809281
113," Missouri_St",0.983367464627159
114," Princeton",0.966616973842329
115," FL_Gulf_Coast",0.965799906344457
116," Missouri",0.960350821078692
117," Ohio",0.958832595588907
118," Tulsa",0.950790571923774
119," La_Salle",0.939983749741441
120," Iona",0.933354895617607
121," Furman",0.933175610101009
122," New_Mexico",0.926837987065426
123," St_Peter's",0.92287083332909
124," Lehigh",0.91388541076047
125," New_Mexico_St",0.909750086062195
126," Belmont",0.892625643866779
127," Chattanooga",0.87830785061254
128," Rice",0.877489813674835
129," Arkansas_St",0.873735209036621
130," Wyoming",0.8720442965956
131," Winthrop",0.865105092012385
132," Elon",0.851346143976242
133," CS_Bakersfield",0.844366599540561
134," Santa_Clara",0.843622175213148
135," UNC_Greensboro",0.836865827169681
136," S_Illinois",0.836326866038529
137," LSU",0.836048819437813
138," Northeastern",0.835685208713706
139," Toledo",0.823192700952921
140," UNC_Asheville",0.82072469039595
141," Samford",0.819776758263441
142," Utah_St",0.816122674999217
143," Evansville",0.813003736967283
144," Georgia_St",0.806998047245879
145," Marshall",0.804682940682557
146," Wofford",0.79695343265913
147," Kent",0.796417902762927
148," Harvard",0.792737035729702
149," Albany_NY",0.790229479369266
150," Indiana_St",0.78588956875565
151," St_Joseph's_PA",0.781425122470892
152," UAB",0.776135736158311
153," Buffalo",0.773905969232085
154," Grand_Canyon",0.7695373445685
155," W_Michigan",0.767063305180005
156," IPFW",0.763480602421087
157," Northern_Iowa",0.758934652267052
158," Washington",0.754229649593998
159," East_Carolina",0.749430392328453
160," Siena",0.749276730163472
161," William_&_Mary",0.748592857002826
162," Washington_St",0.746937459699359
163," Fordham",0.744009107212442
164," ULL",0.741169168859818
165," Canisius",0.738574285445999
166," UC_Irvine",0.737121496404416
167," Mercer",0.731255503191399
168," Troy",0.729955967332399
169," Hofstra",0.726891863333413
170," Ball_St",0.709571362805959
171," Lipscomb",0.708668663167622
172," Wright_St",0.706534472340907
173," South_Dakota",0.70574089390381
174," N_Kentucky",0.704046953972264
175," Boston_Univ",0.694812783044919
176," Loy_Marymount",0.689178441465529
177," Duquesne",0.688609232426734
178," Penn",0.688144450045718
179," Montana",0.684964508835536
180," Yale",0.678636892642705
181," Ga_Southern",0.678302694323217
